TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
org.apache.commons.collections4.map.LRUMap,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.7422154002040701,554,373
