TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
org.apache.commons.validator.routines.TimeValidator,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9353932584269663,225,179
