TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
org.jtetris.models.elements.Block,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9266288539848749,274,270
org.jtetris.models.elements.Block,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9335732984293194,278,275
org.jtetris.models.elements.Block,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9335732984293194,278,275
