TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
org.ta4j.core.indicators.MMAIndicator,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.625,8,4
