TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
org.ta4j.core.indicators.SMAIndicator,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.5564618644067797,98,26
