TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
org.ta4j.core.indicators.RSIIndicator,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.25833333333333336,70,7
