TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
org.apache.commons.validator.routines.CalendarValidator,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9368421052631579,319,272
