"Mutant","Mutant Type","Status "," #Tests "," #Fails "
"EnumElementValue.java-IOI-1","IOI","live","13","0"
"EnumElementValue.java-IOI-2","IOI","live","13","0"
"ElementValue.java-JOD-1","JOD","live","13","0"
"EnumElementValue.java-IHI-1","IHI","live","13","0"
"EnumElementValue.java-IHI-2","IHI","live","13","0"
"EnumElementValue.java-JTD-1","JTD","killed","13","3"
"EnumElementValue.java-JTD-2","JTD","killed","13","4"
"EnumElementValue.java-IHI-3","IHI","killed","13","12"
"EnumElementValue-IPC-1","IPC","killed","13","3"
