TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
com.google.common.graph.ImmutableValueGraph,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8751197318007662,98,85
