TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
org.apache.commons.collections4.map.TransformedSortedMap,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9410714285714286,132,115
